,V1,V2
13798,6021,6209
13799,6021,6094
13800,6021,6672
13801,6022,6022
13802,6022,6648
13803,6023,6023
13804,6023,6126
13805,6023,6024
13806,6024,6024
13807,6024,6126
13808,6024,6023
13809,6024,6907
13810,6025,6025
13811,6025,6402
13812,6025,6019
13813,6025,6597
13814,6025,6046
13815,6026,6026
13816,6027,6027
13817,6027,6622
13818,6027,6612
13819,6028,6028
13820,6028,6078
13821,6028,6619
13822,6029,6029
13823,6029,6171
13824,6029,6811
13825,6029,6683
13826,6029,6986
13827,6030,6030
13828,6030,6365
13829,6030,6768
13830,6030,6358
13831,6031,6031
13832,6031,6049
13833,6031,7119
13834,6031,6916
13835,6032,6032
13836,6032,6192
13837,6032,6048
13838,6032,6156
13839,6032,6619
13840,6033,6033
13841,6033,6490
13842,6033,6138
13843,6033,6627
13844,6034,6034
13845,6035,6035
13846,6035,6859
13847,6036,6036
13848,6036,6988
13849,6036,6277
13850,6037,6037
13851,6037,6226
13852,6037,6608
13853,6037,6290
13854,6038,6038
13855,6038,6769
13856,6038,6141
13857,6038,6334
13858,6038,6181
13859,6039,6039
13860,6039,6308
13861,6039,6198
13862,6039,820
13863,6040,6040
13864,6040,6137
13865,6040,6046
13866,6040,6613
13867,6041,6041
13868,6041,6388
13869,6041,6621
13870,6041,6147
13871,6042,6042
13872,6042,6440
13873,6042,6962
13874,6042,6177
13875,6043,6043
13876,6043,6352
13877,6043,6593
13878,6043,6095
13879,6043,7071
13880,6044,6044
13881,6044,6175
13882,6044,6172
13883,6045,6045
13884,6045,6761
13885,6045,6138
13886,6046,6046
13887,6046,6613
13888,6046,6040
13889,6046,6025
13890,6047,6047
13891,6048,6048
13892,6048,6217
13893,6048,6032
13894,6049,6049
13895,6049,6031
13896,6049,6190
13897,6050,6050
13898,6050,6763
13899,6050,6845
13900,6051,6051
13901,6052,6052
13902,6052,1148
13903,6053,6053
13904,6053,6322
13905,6054,6054
13906,6055,6055
13907,6055,6291
13908,6055,6171
13909,6056,6056
13910,6056,7217
13911,6057,6057
13912,6058,6058
13913,6058,6700
13914,6058,6763
13915,6059,6059
13916,6059,6303
13917,6059,6823
13918,6059,6941
13919,6060,6060
13920,6060,6966
13921,6060,3142
13922,6061,6061
13923,6062,6062
13924,6062,6850
13925,6062,6169
13926,6062,6300
13927,6062,7038
13928,6063,6063
13929,6064,6064
13930,6064,6683
13931,6064,6342
13932,6065,6065
13933,6066,6066
13934,6066,6326
13935,6066,6220
13936,6066,6180
13937,6067,6067
13938,6067,6343
13939,6068,6068
13940,6068,7088
13941,6069,6069
13942,6069,6131
13943,6069,6784
13944,6069,6418
13945,6070,6070
13946,6070,167
13947,6070,6733
13948,6070,6788
13949,6070,6684
13950,6071,6071
13951,6072,6072
13952,6072,6739
13953,6072,6963
13954,6072,7035
13955,6073,6073
13956,6073,6324
13957,6074,6074
13958,6074,6616
13959,6074,6658
13960,6074,6889
13961,6075,6075
13962,6075,6090
13963,6076,6076
13964,6076,6466
13965,6076,6277
13966,6077,6077
13967,6077,6097
13968,6077,6230
13969,6077,6203
13970,6078,6078
13971,6078,6598
13972,6078,6028
13973,6078,6622
13974,6078,1837
13975,6079,6079
13976,6079,6096
13977,6079,6148
13978,6079,6631
13979,6080,6080
13980,6080,6636
13981,6080,6725
13982,6080,6688
13983,6080,7046
13984,6081,6081
13985,6081,6747
13986,6082,6082
13987,6082,6623
13988,6082,6911
13989,6082,7042
13990,6082,6240
13991,6083,6083
13992,6083,6262
13993,6083,6623
13994,6084,6084
13995,6085,6085
13996,6085,6756
13997,6085,6457
13998,6085,6882
13999,6086,6086
14000,6087,6087
14001,6087,6375
14002,6088,6088
14003,6088,3088
14004,6088,3208
14005,6089,6089
14006,6090,6090
14007,6090,6307
14008,6090,6075
14009,6090,6769
14010,6091,6091
14011,6091,7164
14012,6091,6692
14013,6091,6653
14014,6092,6092
14015,6093,6093
14016,6094,6094
14017,6094,6150
14018,6094,6021
14019,6095,6095
14020,6095,6043
14021,6095,7071
14022,6096,6096
14023,6096,6079
14024,6096,6312
14025,6096,6798
14026,6097,6097
14027,6097,6077
14028,6098,6098
14029,6098,6135
14030,6099,6099
14031,6099,58
14032,6100,6100
14033,6101,6101
14034,6101,820
14035,6102,6102
14036,6103,6103
14037,6103,1825
14038,6103,7013
14039,6103,6684
14040,6103,6728
14041,6104,6104
14042,6104,6261
14043,6104,6055
14044,6104,6066
14045,6105,6105
14046,6106,6106
14047,6107,6107
14048,6107,6800
14049,6107,2910
14050,6107,6654
14051,6107,3090
14052,6108,6108
14053,6108,6621
14054,6108,6341
14055,6109,6109
14056,6109,6838
14057,6110,6110
14058,6111,6111
14059,6111,6284
14060,6111,6362
14061,6111,6044
14062,6111,6352
14063,6112,6112
14064,6112,6993
14065,6112,6218
14066,6112,6128
14067,6112,6825
14068,6113,6113
14069,6113,6848
14070,6114,6114
14071,6115,6115
14072,6116,6116
14073,6117,6117
14074,6117,6724
14075,6117,6318
14076,6117,6490
14077,6118,6118
14078,6118,6161
14079,6119,6119
14080,6120,6120
14081,6121,6121
14082,6121,6892
14083,6121,6628
14084,6122,6122
14085,6122,6167
14086,6123,6123
14087,6124,6124
14088,6124,7049
14089,6125,6125
14090,6126,6126
14091,6126,6024
14092,6126,6023
14093,6126,6847
14094,6126,6927
14095,6127,6127
14096,6127,6161
14097,6127,6180
14098,6127,6811
14099,6128,6128
14100,6128,6528
14101,6128,6793
14102,6128,6112
14103,6128,6294
14104,6129,6129
14105,6129,6996
14106,6129,167
14107,6130,6130
14108,6131,6131
14109,6131,6069
14110,6131,6784
14111,6132,6132
14112,6132,6208
14113,6132,6856
14114,6132,6275
14115,6132,6205
14116,6133,6133
14117,6133,6296
14118,6134,6134
14119,6134,6175
14120,6135,6135
14121,6135,6203
14122,6135,6253
14123,6135,6098
14124,6136,6136
14125,6136,6281
14126,6136,6596
14127,6137,6137
14128,6137,6040
14129,6137,1102
14130,6137,6600
14131,6138,6138
14132,6138,6033
14133,6138,6045
14134,6139,6139
14135,6139,6268
14136,6140,6140
14137,6140,6918
14138,6141,6141
14139,6141,6769
14140,6141,6038
14141,6141,6290
14142,6142,6142
14143,6142,6914
14144,6142,6605
14145,6142,6192
14146,6143,6143
14147,6144,6144
14148,6145,6145
14149,6145,6861
14150,6146,6146
14151,6146,6909
14152,6146,3143
14153,6147,6147
14154,6147,7024
14155,6147,6041
14156,6148,6148
14157,6148,6079
14158,6148,6625
14159,6149,6149
14160,6149,6378
14161,6149,6256
14162,6149,6304
14163,6149,6624
14164,6150,6150
14165,6150,6094
14166,6150,6817
14167,6150,6274
14168,6151,6151
14169,6151,6177
14170,6152,6152
14171,6153,6153
14172,6153,6350
14173,6153,6975
14174,6154,6154
14175,6154,842
14176,6154,6353
14177,6154,641
14178,6155,6155
14179,6155,6934
14180,6156,6156
14181,6156,6032
14182,6157,6157
14183,6157,6838
14184,6157,6228
14185,6157,6688
14186,6158,6158
14187,6158,7100
14188,6158,7115
14189,6159,6159
14190,6159,6361
14191,6159,6860
14192,6160,6160
14193,6161,6161
14194,6161,6118
14195,6161,6127
14196,6161,665
14197,6162,6162
14198,6162,6299
14199,6163,6163
14200,6163,6797
14201,6164,6164
14202,6165,6165
14203,6165,6403
14204,6165,6628
14205,6165,6779
14206,6166,6166
14207,6166,6445
14208,6166,7087
14209,6167,6167
14210,6167,6791
14211,6167,6122
14212,6168,6168
14213,6169,6169
14214,6169,6799
14215,6169,6062
14216,6169,6850
14217,6170,6170
14218,6170,7111
14219,6170,6336
14220,6170,7129
14221,6170,6796
14222,6171,6171
14223,6171,6029
14224,6171,6055
14225,6171,6321
14226,6172,6172
14227,6172,6687
14228,6172,6483
14229,6172,6044
14230,6173,6173
14231,6173,6184
14232,6173,6244
14233,6174,6174
14234,6174,6196
14235,6174,6623
14236,6175,6175
14237,6175,6044
14238,6175,6845
14239,6176,6176
14240,6177,6177
14241,6177,6151
14242,6177,6354
14243,6177,6349
14244,6177,6042
14245,6178,6178
14246,6178,1093
14247,6178,1
14248,6179,6179
14249,6179,6065
14250,6180,6180
14251,6180,6127
14252,6180,6066
14253,6181,6181
14254,6181,6920
14255,6181,6038
14256,6182,6182
14257,6183,6183
14258,6184,6184
14259,6184,6633
14260,6184,6173
14261,6184,7230
14262,6185,6185
14263,6185,6820
14264,6185,6594
14265,6185,58
14266,6186,6186
14267,6186,6232
14268,6186,6813
14269,6186,6381
14270,6187,6187
14271,6187,6329
14272,6187,6965
14273,6188,6188
14274,6188,6774
14275,6188,7205
14276,6189,6189
14277,6189,6703
14278,6190,6190
14279,6190,6049
14280,6191,6191
14281,6192,6192
14282,6192,6032
14283,6192,6606
14284,6192,6142
14285,6193,6193
14286,6193,6539
14287,6193,6303
14288,6194,6194
14289,6195,6195
14290,6195,6663
14291,6195,6318
14292,6195,6213
14293,6196,6196
14294,6196,6174
14295,6196,6552
14296,6197,6197
14297,6197,6322
14298,6197,6818
14299,6198,6198
14300,6198,6610
14301,6198,6039
14302,6198,820
14303,6199,6199
14304,6199,6220
14305,6199,6796
14306,6200,6200
14307,6200,6480
14308,6201,6201
14309,6201,6809
14310,6201,6323
14311,6201,6681
14312,6202,6202
14313,6203,6203
14314,6203,6135
14315,6203,6253
14316,6203,6930
14317,6203,6077
14318,6204,6204
14319,6204,6331
14320,6204,6303
14321,6204,6337
14322,6205,6205
14323,6205,2044
14324,6205,6132
14325,6205,1454
14326,6206,6206
14327,6206,6299
14328,6206,6479
14329,6206,6232
14330,6207,6207
14331,6207,6632
14332,6208,6208
14333,6208,6132
14334,6208,6389
14335,6208,6247
14336,6209,6209
14337,6209,6021
14338,6210,6210
14339,6211,6211
14340,6211,6596
14341,6211,6604
14342,6211,7038
14343,6211,6281
14344,6212,6212
14345,6213,6213
14346,6213,6663
14347,6213,6724
14348,6213,6195
14349,6214,6214
14350,6215,6215
14351,6215,6615
14352,6216,6216
14353,6216,6796
14354,6216,6458
14355,6216,6354
14356,6217,6217
14357,6217,6048
14358,6217,6653
14359,6217,6668
14360,6217,6619
14361,6218,6218
14362,6218,6112
14363,6218,6825
14364,6219,6219
14365,6219,6495
14366,6219,6937
14367,6219,6499
14368,6220,6220
14369,6220,6199
14370,6220,6066
14371,6221,6221
14372,6221,3088
14373,6221,6825
14374,6221,6966
14375,6222,6222
14376,6222,6366
14377,6222,7159
14378,6222,6104
14379,6223,6223
14380,6223,6700
14381,6223,6713
14382,6224,6224
14383,6224,6441
14384,6224,794
14385,6225,6225
14386,6225,6659
14387,6225,7067
14388,6226,6226
14389,6226,7049
14390,6226,6037
14391,6226,7051
14392,6226,6889
14393,6227,6227
14394,6227,6297
14395,6228,6228
14396,6228,6838
14397,6228,6836
14398,6228,6157
14399,6229,6229
14400,6229,6880
14401,6230,6230
14402,6230,6426
14403,6230,6077
14404,6230,6682
14405,6230,6248
14406,6231,6231
14407,6231,7087
14408,6231,6701
14409,6232,6232
14410,6232,6186
14411,6232,6206
14412,6232,6850
14413,6233,6233
14414,6233,6894
14415,6234,6234
14416,6234,6891
14417,6235,6235
14418,6235,6808
14419,6235,6994
14420,6235,7035
14421,6235,6072
14422,6236,6236
14423,6236,6677
14424,6237,6237
14425,6237,6649
14426,6237,6641
14427,6238,6238
14428,6238,6421
14429,6238,6262
14430,6239,6239
14431,6239,6654
14432,6239,2499
14433,6239,772
14434,6240,6240
14435,6240,6676
14436,6240,6393
14437,6240,6861
14438,6240,6082
14439,6241,6241
14440,6242,6242
14441,6243,6243
14442,6244,6244
14443,6244,6173
14444,6245,6245
14445,6245,6413
14446,6246,6246
14447,6246,6754
14448,6246,6772
14449,6247,6247
14450,6247,6895
14451,6247,7025
14452,6247,6208
14453,6248,6248
14454,6248,7038
14455,6248,6230
14456,6249,6249
14457,6249,6871
14458,6250,6250
14459,6250,6682
14460,6251,6251
14461,6251,6290
14462,6251,7054
14463,6252,6252
14464,6252,6295
14465,6253,6253
14466,6253,6334
14467,6253,6203
14468,6253,6920
14469,6254,6254
14470,6254,6656
14471,6255,6255
14472,6256,6256
14473,6256,6672
14474,6256,7123
14475,6256,6149
14476,6256,6419
14477,6257,6257
14478,6257,6342
14479,6258,6258
14480,6258,6438
14481,6258,6996
14482,6259,6259
14483,6259,6263
14484,6259,6653
14485,6260,6260
14486,6260,7120
14487,6261,6261
14488,6261,6104
14489,6262,6262
14490,6262,6512
14491,6262,6083
14492,6262,6238
14493,6263,6263
14494,6263,6259
14495,6264,6264
14496,6264,6675
14497,6264,6847
14498,6264,6659
14499,6265,6265
14500,6266,6266
14501,6267,6267
14502,6267,7015
14503,6267,7013
14504,6267,6694
14505,6268,6268
14506,6268,6139
14507,6269,6269
14508,6270,6270
14509,6271,6271
14510,6272,6272
14511,6272,7185
14512,6272,4126
14513,6272,6895
14514,6273,6273
14515,6273,3004
14516,6273,6427
14517,6274,6274
14518,6274,6209
14519,6274,6595
14520,6274,6150
14521,6274,6020
14522,6275,6275
14523,6275,6132
14524,6275,7000
14525,6276,6276
14526,6277,6277
14527,6277,6645
14528,6277,6076
14529,6277,6036
14530,6278,6278
14531,6278,6688
14532,6279,6279
14533,6280,6280
14534,6280,6865
14535,6281,6281
14536,6281,6136
14537,6281,6604
14538,6281,6211
14539,6281,6300
14540,6282,6282
14541,6282,6321
14542,6283,6283
14543,6283,6503
14544,6284,6284
14545,6284,6111
14546,6284,6362
14547,6285,6285
14548,6285,6289
14549,6286,6286
14550,6286,761
14551,6286,101
14552,6287,6287
14553,6288,6288
14554,6289,6289
14555,6289,6892
14556,6289,6285
14557,6290,6290
14558,6290,6251
14559,6290,6037
14560,6290,6739
14561,6290,6141
14562,6291,6291
14563,6291,6055
14564,6292,6292
14565,6293,6293
14566,6294,6294
14567,6294,7126
14568,6294,6128
14569,6295,6295
14570,6295,6319
14571,6295,6252
14572,6295,7105
14573,6296,6296
14574,6296,6133
14575,6296,6690
14576,6297,6297
14577,6297,6227
14578,6298,6298
14579,6298,6362
14580,6299,6299
14581,6299,6206
14582,6299,6162
14583,6300,6300
14584,6300,6596
14585,6300,6281
14586,6300,6062
14587,6301,6301
14588,6301,6690
14589,6301,6393
14590,6302,6302
14591,6303,6303
14592,6303,6059
14593,6303,6193
14594,6303,6204
14595,6304,6304
14596,6304,6394
14597,6304,6735
14598,6304,6149
14599,6304,6699
14600,6305,6305
14601,6305,7005
14602,6305,6468
14603,6306,6306
14604,6307,6307
14605,6307,6090
14606,6308,6308
14607,6308,6039
14608,6309,6309
14609,6309,6402
14610,6310,6310
14611,6310,2126
14612,6310,6865
14613,6311,6311
14614,6311,6759
14615,6311,6434
14616,6311,6932
14617,6311,6243
14618,6312,6312
14619,6312,6463
14620,6312,6096
14621,6312,6839
14622,6312,6899
14623,6313,6313
14624,6314,6314
14625,6314,6693
14626,6315,6315
14627,6316,6316
14628,6317,6317
14629,6317,6790
14630,6318,6318
14631,6318,6195
14632,6318,6117
14633,6318,6724
14634,6319,6319
14635,6319,6295
14636,6319,6722
14637,6320,6320
14638,6321,6321
14639,6321,6282
14640,6321,6954
14641,6321,6512
14642,6321,6171
14643,6322,6322
14644,6322,6197
14645,6322,6053
14646,6323,6323
14647,6323,6201
14648,6324,6324
14649,6324,6073
14650,6325,6325
14651,6325,6669
14652,6326,6326
14653,6326,6066
14654,6327,6327
14655,6327,6967
14656,6328,6328
14657,6328,6667
14658,6329,6329
14659,6329,6187
14660,6330,6330
14661,6330,7085
14662,6331,6331
14663,6331,6204
14664,6331,6337
14665,6332,6332
14666,6332,6969
14667,6332,6928
14668,6332,6970
14669,6333,6333
14670,6333,1402
14671,6333,7036
14672,6334,6334
14673,6334,6404
14674,6334,6253
14675,6334,6038
14676,6335,6335
14677,6335,1454
14678,6336,6336
14679,6336,6170
14680,6336,6442
14681,6336,7059
14682,6336,7129
14683,6337,6337
14684,6337,6740
14685,6337,6331
14686,6337,6204
14687,6337,7158
14688,6338,6338
14689,6338,6434
14690,6338,7077
14691,6338,6495
14692,6339,6339
14693,6340,6340
14694,6341,6341
14695,6341,6901
14696,6341,6108
14697,6342,6342
14698,6342,6611
14699,6342,6257
14700,6342,6064
14701,6343,6343
14702,6343,6730
14703,6343,6067
14704,6344,6344
14705,6344,6742
14706,6344,6963
14707,6345,6345
14708,6345,7224
14709,6345,6552
14710,6345,6697
14711,6346,6346
14712,6346,6828
14713,6347,6347
14714,6347,6460
14715,6348,6348
14716,6348,6862
14717,6349,6349
14718,6349,6177
14719,6350,6350
14720,6350,6153
14721,6351,6351
14722,6351,2964
14723,6351,3069
14724,6352,6352
14725,6352,6043
14726,6352,6111
14727,6353,6353
14728,6353,6154
14729,6354,6354
14730,6354,6177
14731,6354,6216
14732,6355,6355
14733,6355,6787
14734,6355,6636
14735,6355,7240
14736,6355,6367
14737,6356,6356
14738,6357,6357
14739,6357,7214
14740,6357,7056
14741,6357,6760
14742,6358,6358
14743,6358,6904
14744,6358,6030
14745,6359,6359
14746,6360,6360
14747,6360,7135
14748,6361,6361
14749,6361,6307
14750,6361,6159
14751,6362,6362
14752,6362,6111
14753,6362,6284
14754,6362,6298
14755,6363,6363
14756,6364,6364
14757,6364,2629
14758,6364,250
14759,6365,6365
14760,6365,6030
14761,6366,6366
14762,6366,6372
14763,6366,6222
14764,6367,6367
14765,6367,6710
14766,6367,6355
14767,6368,6368
14768,6368,6874
14769,6368,7225
14770,6368,6928
14771,6369,6369
14772,6369,6886
14773,6370,6370
14774,6370,6738
14775,6371,6371
14776,6371,7048
14777,6372,6372
14778,6373,6373
14779,6373,7217
14780,6374,6374
14781,6374,6823
14782,6374,6301
14783,6375,6375
14784,6375,6471
14785,6375,6784
14786,6375,6087
14787,6376,6376
14788,6376,6839
14789,6377,6377
14790,6378,6378
14791,6378,6149
14792,6379,6379
14793,6380,6380
14794,6380,3680
14795,6380,6766
14796,6380,6836
14797,6381,6381
14798,6381,6186
14799,6382,6382
14800,6382,6429
14801,6383,6383
14802,6383,6616
14803,6384,6384
14804,6385,6385
14805,6386,6386
14806,6386,6885
14807,6387,6387
14808,6387,6750
14809,6387,7066
14810,6388,6388
14811,6388,6041
14812,6388,6741
14813,6389,6389
14814,6389,7010
14815,6389,6208
14816,6390,6390
14817,6391,6391
14818,6391,6418
14819,6392,6392
14820,6392,6906
14821,6393,6393
14822,6393,6301
14823,6394,6394
14824,6394,6304
14825,6394,6735
14826,6395,6395
14827,6396,6396
14828,6396,7010
14829,6397,6397
14830,6398,6398
14831,6399,6399
14832,6399,6693
14833,6400,6400
14834,6401,6401
14835,6402,6402
14836,6402,6025
14837,6402,6309
14838,6402,6712
14839,6402,6801
14840,6403,6403
14841,6403,6165
14842,6403,6628
14843,6404,6404
14844,6404,6050
14845,6404,6620
14846,6404,6334
14847,6404,6756
14848,6405,6405
14849,6406,6406
14850,6407,6407
14851,6408,6408
14852,6409,6409
14853,6410,6410
14854,6410,6759
14855,6411,6411
14856,6411,6123
14857,6412,6412
14858,6413,6413
14859,6413,6153
14860,6413,6245
14861,6414,6414
14862,6415,6415
14863,6415,6494
14864,6415,7041
14865,6416,6416
14866,6416,6458
14867,6416,6354
14868,6417,6417
14869,6418,6418
14870,6418,6087
14871,6418,6069
14872,6419,6419
14873,6419,6925
14874,6419,612
14875,6419,6256
14876,6420,6420
14877,6420,7229
14878,6421,6421
14879,6421,6238
14880,6422,6422
14881,6423,6423
14882,6424,6424
14883,6425,6425
14884,6425,6482
14885,6426,6426
14886,6426,6230
14887,6426,6837
14888,6427,6427
14889,6427,1960
14890,6427,6273
14891,6428,6428
14892,6428,6711
14893,6429,6429
14894,6429,6995
14895,6429,6382
14896,6430,6430
14897,6430,6057
14898,6431,6431
14899,6432,6432
14900,6432,7032
14901,6432,6813
14902,6433,6433
14903,6434,6434
14904,6434,6338
14905,6434,6311
14906,6435,6435
14907,6436,6436
14908,6436,6932
14909,6437,6437
14910,6438,6438
14911,6438,6258
14912,6439,6439
14913,6440,6440
14914,6440,6042
14915,6440,7158
14916,6440,7080
14917,6441,6441
14918,6441,6224
14919,6442,6442
14920,6442,7059
14921,6442,6336
14922,6443,6443
14923,6443,6776
14924,6443,7139
14925,6444,6444
14926,6445,6445
14927,6445,6166
14928,6446,6446
14929,6446,6474
14930,6447,6447
14931,6448,6448
14932,6448,1652
14933,6449,6449
14934,6449,6930
14935,6450,6450
14936,6450,7119
14937,6451,6451
14938,6452,6452
14939,6453,6453
14940,6454,6454
14941,6455,6455
14942,6456,6456
14943,6456,6879
14944,6456,6481
14945,6456,7160
14946,6457,6457
14947,6457,6181
14948,6457,6085
14949,6457,6930
14950,6458,6458
14951,6458,6354
14952,6458,6216
14953,6459,6459
14954,6459,6835
14955,6459,7120
14956,6459,6508
14957,6460,6460
14958,6460,6347
14959,6461,6461
14960,6461,6894
14961,6462,6462
14962,6462,6984
14963,6463,6463
14964,6463,6312
14965,6464,6464
14966,6465,6465
14967,6466,6466
14968,6466,6076
14969,6467,6467
14970,6468,6468
14971,6468,6305
14972,6469,6469
14973,6469,6706
14974,6469,6042
14975,6470,6470
14976,6471,6471
14977,6471,6375
14978,6471,6131
14979,6471,7022
14980,6472,6472
14981,6472,6835
14982,6472,7120
14983,6473,6473
14984,6473,6742
14985,6474,6474
14986,6474,6446
14987,6475,6475
14988,6475,6346
14989,6476,6476
14990,6476,6083
14991,6476,7066
14992,6477,6477
14993,6478,6478
14994,6479,6479
14995,6479,6850
14996,6479,6206
14997,6480,6480
14998,6480,6771
14999,6480,6200
15000,6481,6481
15001,6481,6456
15002,6481,6783
15003,6481,6879
15004,6482,6482
15005,6482,6425
15006,6482,4040
15007,6482,3934
15008,6482,5340
15009,6483,6483
15010,6483,6172
15011,6484,6484
15012,6485,6485
15013,6485,773
15014,6485,6924
15015,6485,1354
15016,6485,713
15017,6486,6486
15018,6486,6510
15019,6487,6487
15020,6488,6488
15021,6488,6678
15022,6489,6489
15023,6489,6522
15024,6490,6490
15025,6490,6033
15026,6490,6117
15027,6491,6491
15028,6492,6492
15029,6492,6842
15030,6493,6493
15031,6494,6494
15032,6494,6415
15033,6495,6495
15034,6495,7077
15035,6495,6219
15036,6495,6338
15037,6496,6496
15038,6497,6497
15039,6498,6498
15040,6498,6057
15041,6498,6430
15042,6499,6499
15043,6499,6670
15044,6499,6219
15045,6500,6500
15046,6500,2450
15047,6501,6501
15048,6501,6988
15049,6501,6036
15050,6502,6502
15051,6502,7056
15052,6503,6503
15053,6503,6283
15054,6503,6537
15055,6504,6504
15056,6505,6505
15057,6505,6676
15058,6506,6506
15059,6507,6507
15060,6508,6508
15061,6508,6459
15062,6509,6509
15063,6510,6510
15064,6511,6511
15065,6512,6512
15066,6512,6262
15067,6512,6321
15068,6513,6513
15069,6514,6514
15070,6514,6733
15071,6514,6788
15072,6515,6515
15073,6516,6516
15074,6517,6517
15075,6517,603
15076,6518,6518
15077,6519,6519
15078,6520,6520
15079,6520,6746
15080,6520,6807
15081,6521,6521
15082,6522,6522
15083,6522,6844
15084,6522,7243
15085,6522,6781
15086,6522,6489
15087,6523,6523
15088,6523,6773
15089,6524,6524
15090,6524,1246
15091,6525,6525
15092,6525,7230
15093,6526,6526
15094,6527,6527
15095,6528,6528
15096,6528,6128
15097,6528,6844
15098,6529,6529
15099,6530,6530
15100,6530,6238
15101,6530,6979
15102,6530,7111
15103,6531,6531
15104,6532,6532
15105,6532,6930
15106,6533,6533
15107,6534,6534
15108,6535,6535
15109,6536,6536
15110,6537,6537
15111,6538,6538
15112,6538,7236
15113,6539,6539
15114,6539,6193
15115,6540,6540
15116,6541,6541
15117,6542,6542
15118,6543,6543
15119,6543,6837
15120,6544,6544
15121,6545,6545
15122,6546,6546
15123,6546,7088
15124,6547,6547
15125,6548,6548
15126,6549,6549
15127,6550,6550
15128,6550,7246
15129,6551,6551
15130,6552,6552
15131,6552,6196
15132,6552,6345
15133,6553,6553
15134,6553,816
15135,6554,6554
15136,6555,6555
15137,6555,1104
15138,6555,572
15139,6556,6556
15140,6556,6846
15141,6557,6557
15142,6557,7031
15143,6557,6540
15144,6558,6558
15145,6559,6559
15146,6559,6053
15147,6560,6560
15148,6561,6561
15149,6562,6562
15150,6563,6563
15151,6564,6564
15152,6565,6565
15153,6566,6566
15154,6567,6567
15155,6568,6568
15156,6569,6569
15157,6570,6570
15158,6570,787
15159,6571,6571
15160,6571,7136
15161,6571,6924
15162,6572,6572
15163,6572,7224
15164,6572,7226
15165,6573,6573
15166,6573,6495
15167,6573,6503
15168,6573,7202
15169,6574,6574
15170,6574,6269
15171,6575,6575
15172,6575,6635
15173,6576,6576
15174,6576,3055
15175,6576,1764
15176,6577,6577
15177,6577,6835
15178,6578,6578
15179,6579,6579
15180,6580,6580
15181,6580,6821
15182,6581,6581
15183,6581,7081
15184,6582,6582
15185,6582,6780
15186,6583,6583
15187,6583,702
15188,6583,6501
15189,6584,6584
15190,6584,6257
15191,6585,6585
15192,6585,6036
15193,6586,6586
15194,6586,6350
15195,6587,6587
15196,6588,6588
15197,6588,6391
15198,6589,6589
15199,6590,6590
15200,6591,6591
15201,6591,7081
15202,6592,6592
15203,6593,6593
15204,6593,6625
15205,6593,6043
15206,6594,6594
15207,6594,6185
15208,6595,6595
15209,6595,6020
15210,6595,6274
15211,6596,6596
15212,6596,6211
15213,6596,6136
15214,6596,6604
15215,6597,6597
15216,6597,6019
15217,6597,6600
15218,6597,6025
15219,6598,6598
15220,6598,6078
15221,6598,6619
15222,6598,6612
15223,6598,6622
15224,6599,6599
15225,6599,7031
15226,6599,6860
15227,6600,6600
15228,6600,6597
15229,6600,6137
15230,6601,6601
15231,6602,6602
15232,6603,6603
15233,6603,6746
15234,6603,6652
15235,6603,6807
15236,6603,7115
15237,6604,6604
15238,6604,6211
15239,6604,6281
15240,6604,6596
15241,6605,6605
15242,6605,6142
15243,6605,6829
15244,6606,6606
15245,6606,7009
15246,6606,6829
15247,6606,6192
15248,6607,6607
15249,6607,6664
15250,6607,6801
15251,6608,6608
15252,6608,6620
15253,6608,6037
15254,6609,6609
15255,6610,6610
15256,6610,6198
15257,6610,6741
15258,6610,6724
15259,6611,6611
15260,6612,6612
15261,6612,6598
15262,6612,6027
15263,6613,6613
15264,6613,6046
15265,6613,6040
15266,6613,6648
15267,6614,6614
15268,6615,6615
15269,6615,6813
15270,6616,6616
15271,6616,6074
15272,6616,6658
15273,6616,6730
15274,6617,6617
15275,6617,6627
15276,6618,6618
15277,6619,6619
15278,6619,6028
15279,6619,6598
15280,6619,6032
15281,6619,6217
15282,6620,6620
15283,6620,6608
15284,6620,6687
15285,6621,6621
15286,6621,6108
15287,6621,7024
15288,6621,6041
15289,6622,6622
15290,6622,6027
15291,6622,6598
15292,6622,6078
15293,6622,6019
15294,6623,6623
15295,6623,6082
15296,6623,6083
15297,6623,6174
15298,6624,6624
15299,6624,6020
15300,6624,6699
15301,6624,6627
15302,6624,6149
15303,6625,6625
15304,6625,6773
15305,6625,6593
15306,6625,6148
15307,6626,6626
15308,6626,6806
15309,6627,6627
15310,6627,6617
15311,6627,6624
15312,6627,6033
15313,6628,6628
15314,6628,6889
15315,6628,6121
15316,6628,6165
15317,6628,6403
15318,6629,6629
15319,6629,6648
15320,6630,6630
15321,6630,6761
15322,6631,6631
15323,6631,6079
15324,6632,6632
15325,6632,6935
15326,6632,6207
15327,6632,2206
15328,6633,6633
15329,6633,6184
15330,6634,6634
15331,6634,117
15332,6634,1176
15333,6634,39
15334,6635,6635
15335,6635,6575
15336,6636,6636
15337,6636,6080
15338,6636,6787
15339,6636,6355
15340,6637,6637
15341,6638,6638
15342,6639,6639
15343,6640,6640
15344,6640,6661
15345,6641,6641
15346,6641,6649
15347,6641,6237
15348,6641,6020
15349,6642,6642
15350,6643,6643
15351,6643,7041
15352,6644,6644
15353,6644,156
15354,6644,184
